Customer_ID,Marketing_Channel,Acquisition_Cost,Revenue_First_30_Days,Customer_Lifetime_Value,Churned,Signup_Date,Region,Device,Age,Industry,Is_Repeat_Buyer,Engagement_Score
CUST00798,Organic Search,5.0,168.22,860.45,0,2025-01-02,Pacific,Desktop,55,Manufacturing,1,44.14
CUST00799,Email Campaign,23.65,240.5,386.19,0,2025-01-07,West,Mobile,35,Construction,1,65.47
CUST00800,Facebook Ads,47.09,242.84,709.65,1,2025-02-16,Midwest,Mobile,42,Construction,1,0.0
CUST00801,Google Ads,89.38,167.08,733.26,1,2024-11-04,Pacific,Mobile,33,Consulting,1,9.53
CUST00802,Facebook Ads,57.09,220.29,460.74,1,2025-02-18,South,Mobile,23,Manufacturing,0,49.25
CUST00803,Google Ads,75.78,365.15,857.1,0,2024-11-25,South,Desktop,40,Manufacturing,1,64.91
CUST00804,Email Campaign,13.38,169.52,388.0,0,2025-02-01,International,Mobile,29,Manufacturing,0,57.4
CUST00805,Email Campaign,5.0,192.41,552.3,0,2024-12-09,West,Mobile,41,Healthcare,1,58.08
CUST00806,LinkedIn,90.1,259.47,708.05,0,2025-01-02,West,Desktop,29,Construction,1,81.74
CUST00807,Organic Search,5.0,280.73,716.96,0,2024-12-09,South,Tablet,55,Consulting,1,100.0
CUST00808,Google Ads,64.89,357.04,954.3,0,2025-04-21,International,Mobile,30,Logistics,1,64.35
CUST00809,Facebook Ads,62.73,182.64,543.99,1,2025-03-25,South,Mobile,34,Healthcare,0,26.25
CUST00810,Organic Search,5.0,248.77,612.25,0,2025-03-31,Midwest,Mobile,46,Manufacturing,0,23.93
CUST00811,Email Campaign,22.11,355.65,580.8,0,2025-01-18,Midwest,Mobile,25,Manufacturing,0,47.28
CUST00812,Facebook Ads,52.71,265.21,712.43,1,2024-11-15,West,Desktop,37,Construction,1,51.42
CUST00813,Organic Search,26.82,223.5,741.53,0,2025-02-21,Midwest,Mobile,47,Manufacturing,1,52.07
CUST00814,LinkedIn,86.67,316.87,752.58,0,2025-02-19,Midwest,Mobile,38,Manufacturing,1,62.84
CUST00815,Email Campaign,5.0,236.29,552.12,0,2024-11-03,Northeast,Desktop,54,Logistics,0,77.8
CUST00816,Referral,7.64,342.72,973.1,1,2024-12-17,Midwest,Mobile,64,Manufacturing,0,38.08
CUST00817,Email Campaign,20.33,154.24,579.23,0,2025-03-23,Pacific,Desktop,53,Manufacturing,1,64.41
CUST00818,Organic Search,5.0,308.13,615.8,0,2025-01-03,West,Mobile,48,Manufacturing,1,61.99
CUST00819,Referral,18.23,224.35,1015.55,0,2025-01-27,Midwest,Mobile,63,Logistics,1,63.05
CUST00820,Facebook Ads,74.09,261.6,650.9,1,2025-01-16,South,Mobile,29,Retail,0,31.38
CUST00821,Email Campaign,22.09,200.97,486.15,1,2024-11-26,South,Mobile,38,Manufacturing,0,23.64
CUST00822,Email Campaign,21.99,182.88,573.95,0,2024-11-22,International,Desktop,27,Manufacturing,0,72.96
CUST00823,Email Campaign,8.07,197.28,456.28,0,2024-12-17,Pacific,Mobile,39,Logistics,1,35.61
CUST00824,LinkedIn,79.62,395.07,857.18,0,2025-02-16,Pacific,Desktop,33,Healthcare,1,48.34
CUST00825,Email Campaign,30.46,254.93,547.78,1,2024-12-12,Northeast,Desktop,43,Manufacturing,0,28.09
CUST00826,Email Campaign,24.56,316.23,498.3,0,2025-04-01,Midwest,Tablet,55,Logistics,1,67.58
CUST00827,Organic Search,35.32,258.96,712.65,0,2025-02-16,International,Desktop,41,Healthcare,1,56.25
CUST00828,Google Ads,78.89,243.91,673.31,1,2025-04-04,West,Mobile,57,Logistics,1,31.02
CUST00829,Referral,17.32,206.21,922.4,0,2025-01-09,Northeast,Desktop,57,Retail,1,81.17
CUST00830,Facebook Ads,60.75,198.75,624.67,0,2024-12-22,International,Mobile,40,Healthcare,0,45.07
CUST00831,Organic Search,6.72,232.57,825.68,0,2024-11-14,Pacific,Desktop,33,Retail,1,59.57
CUST00832,Email Campaign,5.0,239.41,393.65,1,2025-04-15,Midwest,Desktop,46,Retail,0,0.0
CUST00833,Google Ads,75.49,301.44,769.1,1,2025-04-16,Pacific,Mobile,30,Healthcare,0,30.64
CUST00834,Email Campaign,20.89,233.34,466.29,0,2025-04-18,Pacific,Mobile,33,Construction,1,62.07
CUST00835,LinkedIn,93.48,355.6,818.51,1,2025-01-08,South,Mobile,25,Consulting,0,8.24
CUST00836,Organic Search,5.0,286.82,803.39,0,2025-01-19,Northeast,Mobile,32,Manufacturing,0,53.89
CUST00837,Google Ads,77.98,241.17,739.79,0,2025-02-28,South,Desktop,27,Retail,0,74.85
CUST00838,Organic Search,5.0,259.46,713.74,0,2024-12-06,Midwest,Mobile,49,Construction,0,100.0
CUST00839,LinkedIn,78.22,220.26,697.15,0,2024-11-19,Midwest,Desktop,52,Construction,1,46.87
CUST00840,Referral,10.08,252.32,785.11,0,2025-01-06,West,Mobile,42,Construction,1,63.84
CUST00841,LinkedIn,66.98,227.35,787.51,0,2024-11-11,International,Mobile,57,Manufacturing,1,60.24
CUST00842,Google Ads,68.38,271.16,750.57,1,2025-02-12,International,Desktop,23,Logistics,1,42.04
CUST00843,Referral,22.54,248.91,819.81,0,2024-11-21,Pacific,Desktop,47,Construction,1,23.18
CUST00844,LinkedIn,69.24,296.03,890.93,0,2024-11-29,West,Tablet,56,Healthcare,1,82.89
CUST00845,Email Campaign,11.69,174.49,514.95,0,2025-01-16,Northeast,Desktop,44,Construction,1,71.56
CUST00846,Google Ads,71.05,369.41,822.44,0,2025-01-12,International,Tablet,44,Construction,1,60.92
CUST00847,Organic Search,5.0,267.09,735.48,0,2024-11-04,International,Mobile,46,Logistics,1,90.23
CUST00848,Email Campaign,32.85,200.67,477.51,0,2024-11-07,West,Mobile,63,Manufacturing,0,46.07
CUST00849,Facebook Ads,57.94,221.38,559.07,1,2024-11-05,West,Mobile,52,Healthcare,1,54.13
CUST00850,LinkedIn,102.12,339.58,867.65,0,2024-12-16,Pacific,Mobile,62,Consulting,1,55.96
CUST00851,Referral,9.03,315.66,1060.02,0,2025-01-19,South,Desktop,32,Logistics,1,72.4
CUST00852,Google Ads,78.19,321.19,653.42,0,2024-12-07,Northeast,Desktop,55,Manufacturing,1,51.92
CUST00853,Google Ads,74.35,383.6,863.36,0,2024-12-07,Northeast,Tablet,44,Retail,1,52.22
CUST00854,Referral,32.96,256.65,988.05,1,2025-05-02,West,Mobile,32,Manufacturing,0,10.07
CUST00855,Facebook Ads,46.64,286.21,729.08,1,2024-11-16,International,Tablet,32,Construction,1,68.82
CUST00856,LinkedIn,91.13,265.34,860.98,0,2025-02-26,Midwest,Desktop,63,Healthcare,1,28.81
CUST00857,Google Ads,80.27,329.98,911.88,1,2024-12-20,International,Mobile,63,Logistics,0,36.24
CUST00858,LinkedIn,95.74,342.83,650.38,0,2025-02-19,International,Tablet,22,Retail,0,46.23
CUST00859,Google Ads,90.14,328.11,826.45,1,2025-02-13,West,Desktop,64,Construction,0,15.29
CUST00860,Organic Search,14.76,219.92,680.24,0,2025-01-04,Midwest,Mobile,58,Logistics,0,35.8
CUST00861,Organic Search,24.0,278.33,703.54,1,2025-04-07,Northeast,Mobile,41,Manufacturing,0,24.84
CUST00862,Google Ads,69.7,291.21,794.61,1,2024-12-01,Midwest,Mobile,34,Consulting,0,15.96
CUST00863,Organic Search,20.84,270.52,719.84,0,2025-04-17,West,Mobile,36,Construction,0,59.86
CUST00864,LinkedIn,74.19,336.93,1056.95,0,2025-01-20,Northeast,Tablet,46,Manufacturing,1,68.08
CUST00865,Organic Search,5.0,257.12,861.77,0,2025-04-15,Midwest,Mobile,55,Retail,0,83.4
CUST00866,Referral,24.35,264.73,825.52,1,2025-01-28,Northeast,Desktop,37,Logistics,0,25.04
CUST00867,Google Ads,52.98,271.93,717.05,1,2025-01-30,South,Mobile,63,Healthcare,0,55.12
CUST00868,Facebook Ads,75.11,143.32,445.87,0,2025-03-19,West,Desktop,44,Retail,0,70.13
CUST00869,Organic Search,14.08,277.75,827.5,0,2025-03-10,International,Mobile,22,Consulting,1,62.97
CUST00870,Email Campaign,5.0,243.35,463.02,0,2025-01-31,Northeast,Desktop,35,Retail,1,55.08
CUST00871,Referral,18.1,205.13,1036.32,0,2025-04-13,South,Desktop,31,Construction,0,55.45
CUST00872,Organic Search,5.0,272.94,805.15,0,2025-04-21,Midwest,Tablet,22,Consulting,1,68.54
CUST00873,Organic Search,8.43,352.67,744.62,1,2025-03-18,West,Desktop,27,Logistics,0,30.29
CUST00874,Google Ads,70.28,264.41,826.22,0,2025-01-04,Midwest,Desktop,29,Consulting,0,53.2
CUST00875,Organic Search,5.0,180.15,731.03,0,2024-12-29,West,Mobile,41,Manufacturing,0,49.24
CUST00876,LinkedIn,76.45,255.02,1017.71,0,2024-11-18,Midwest,Mobile,47,Construction,1,43.13
CUST00877,Google Ads,85.48,253.56,661.63,0,2025-05-02,Midwest,Mobile,37,Consulting,1,63.46
CUST00878,Organic Search,12.4,296.65,510.72,0,2025-04-01,Pacific,Mobile,23,Construction,1,64.67
CUST00879,Google Ads,65.32,265.51,911.81,0,2025-01-31,International,Desktop,55,Retail,0,52.44
CUST00880,Email Campaign,5.0,185.81,558.68,0,2025-03-12,Pacific,Mobile,62,Construction,1,49.88
CUST00881,Referral,20.67,240.23,893.84,0,2025-01-16,South,Desktop,62,Retail,0,78.44
CUST00882,Referral,18.22,312.79,996.39,0,2025-03-12,West,Mobile,63,Manufacturing,0,59.7
CUST00883,Organic Search,5.0,398.43,783.58,0,2024-12-12,Pacific,Mobile,24,Logistics,1,66.31
CUST00884,LinkedIn,84.19,337.98,539.57,1,2025-02-20,South,Mobile,32,Consulting,1,22.12
CUST00885,Referral,7.65,356.16,977.98,0,2025-04-06,South,Mobile,59,Retail,1,77.31
CUST00886,Referral,23.2,209.65,855.82,0,2025-03-05,Northeast,Mobile,33,Logistics,1,61.66
CUST00887,Google Ads,76.9,321.15,766.26,0,2025-02-02,South,Mobile,45,Logistics,0,92.42
CUST00888,Referral,5.0,266.55,898.78,0,2025-03-20,Pacific,Mobile,30,Construction,0,83.81
CUST00889,Email Campaign,11.73,206.24,651.54,0,2025-03-14,West,Mobile,34,Manufacturing,0,65.73
CUST00890,Google Ads,73.19,289.95,742.97,1,2025-01-03,International,Mobile,35,Consulting,0,16.52
CUST00891,Facebook Ads,71.84,301.81,604.11,0,2025-04-11,South,Mobile,33,Logistics,1,68.97
CUST00892,Email Campaign,7.89,180.78,458.9,0,2025-04-18,Midwest,Tablet,28,Retail,1,75.32
CUST00893,Email Campaign,16.37,162.18,598.04,0,2025-04-17,South,Mobile,50,Construction,0,66.0
CUST00894,Organic Search,15.12,290.94,773.53,1,2025-01-18,International,Desktop,55,Healthcare,0,30.93
CUST00895,Organic Search,5.0,318.83,734.47,0,2025-02-04,West,Desktop,24,Retail,1,66.07
CUST00896,Google Ads,71.36,336.43,813.76,0,2025-04-23,Midwest,Mobile,22,Manufacturing,1,63.88
CUST00897,Google Ads,74.42,279.12,681.47,0,2025-01-25,West,Desktop,56,Logistics,0,78.36
CUST00898,LinkedIn,82.99,286.08,836.43,1,2024-11-25,International,Desktop,42,Construction,0,12.93
CUST00899,Facebook Ads,57.64,267.12,513.02,1,2024-12-30,Northeast,Mobile,34,Retail,0,46.46
CUST00900,Organic Search,5.0,259.58,697.14,0,2025-03-29,Northeast,Mobile,62,Healthcare,1,61.78
CUST00901,Email Campaign,31.89,283.5,622.39,0,2025-01-19,Pacific,Desktop,58,Construction,0,57.04
CUST00902,LinkedIn,86.01,242.61,761.76,1,2025-03-11,Midwest,Mobile,46,Construction,1,30.07
CUST00903,LinkedIn,86.4,350.86,784.25,1,2024-12-22,International,Desktop,62,Logistics,1,13.58
CUST00904,LinkedIn,61.61,163.97,820.99,0,2025-01-21,West,Mobile,22,Logistics,1,56.04
CUST00905,LinkedIn,76.7,318.64,749.76,0,2024-11-14,International,Tablet,36,Construction,1,34.3
CUST00906,Google Ads,57.83,299.57,702.21,0,2025-03-06,West,Mobile,25,Healthcare,0,43.16
CUST00907,Google Ads,76.44,270.64,769.44,0,2024-11-10,West,Desktop,53,Retail,1,75.36
CUST00908,LinkedIn,61.53,301.78,808.46,0,2025-04-14,Midwest,Mobile,43,Logistics,1,53.42
CUST00909,Email Campaign,17.24,225.09,466.02,0,2025-03-05,International,Desktop,50,Retail,1,46.73
CUST00910,Organic Search,14.09,246.17,711.34,0,2025-04-06,Pacific,Mobile,52,Logistics,1,66.88
CUST00911,Facebook Ads,63.53,353.37,575.61,1,2024-11-27,Northeast,Mobile,42,Manufacturing,0,27.33
CUST00912,Facebook Ads,61.84,229.28,685.7,0,2025-03-18,Midwest,Tablet,43,Logistics,0,62.27
CUST00913,Email Campaign,9.89,72.32,483.16,0,2024-11-13,International,Desktop,64,Manufacturing,0,55.11
CUST00914,Facebook Ads,61.12,292.76,758.35,0,2024-11-12,South,Mobile,64,Construction,0,62.44
CUST00915,LinkedIn,94.88,375.58,835.14,0,2025-04-20,South,Desktop,53,Consulting,1,52.95
CUST00916,LinkedIn,88.43,333.58,718.16,0,2025-01-29,Northeast,Mobile,40,Logistics,1,60.16
CUST00917,Facebook Ads,67.86,222.02,316.7,0,2025-02-21,Midwest,Desktop,58,Logistics,0,80.39
CUST00918,Referral,5.0,278.98,1056.32,0,2025-03-23,Northeast,Desktop,35,Healthcare,1,80.96
CUST00919,LinkedIn,78.93,239.02,772.54,1,2025-02-05,South,Mobile,40,Manufacturing,0,43.1
CUST00920,Google Ads,71.04,315.74,524.72,0,2024-11-12,South,Mobile,25,Consulting,1,45.49
CUST00921,LinkedIn,86.94,355.83,626.97,0,2024-12-21,International,Desktop,47,Manufacturing,0,80.01
CUST00922,LinkedIn,83.0,297.49,871.48,1,2025-02-08,Pacific,Tablet,25,Retail,0,38.91
CUST00923,Organic Search,8.51,285.43,705.66,0,2025-02-20,Pacific,Desktop,62,Retail,1,43.19
CUST00924,Facebook Ads,31.44,228.35,554.36,1,2024-12-09,Northeast,Tablet,55,Logistics,0,52.37
CUST00925,Facebook Ads,60.68,162.68,633.16,0,2024-11-13,Pacific,Mobile,38,Construction,0,44.29
CUST00926,Google Ads,64.57,281.17,812.92,1,2025-04-18,South,Mobile,30,Construction,0,25.28
CUST00927,Referral,5.0,321.9,823.88,0,2024-12-18,International,Desktop,31,Logistics,1,61.65
CUST00928,Facebook Ads,56.57,145.71,697.37,1,2025-03-15,Pacific,Tablet,36,Manufacturing,1,34.48
CUST00929,Referral,36.16,321.3,1176.25,0,2025-04-30,Northeast,Tablet,25,Retail,0,36.7
CUST00930,Organic Search,7.82,279.21,671.5,0,2025-02-24,South,Mobile,57,Retail,0,69.63
CUST00931,Email Campaign,8.4,254.11,464.34,0,2025-03-27,West,Desktop,52,Healthcare,1,78.59
CUST00932,Referral,15.52,219.26,679.17,0,2024-11-04,International,Mobile,57,Logistics,1,56.54
CUST00933,Email Campaign,17.09,171.95,650.89,1,2025-03-27,Midwest,Desktop,54,Manufacturing,0,24.13
CUST00934,Google Ads,57.54,326.13,1058.99,0,2025-02-25,Pacific,Mobile,22,Manufacturing,1,64.2
CUST00935,Organic Search,10.56,287.08,718.32,0,2025-04-21,Midwest,Mobile,24,Healthcare,1,51.61
CUST00936,LinkedIn,57.31,309.53,709.73,0,2025-05-04,West,Desktop,57,Construction,1,65.09
CUST00937,LinkedIn,74.67,330.58,886.99,0,2025-03-12,South,Mobile,38,Retail,1,45.16
CUST00938,Google Ads,70.29,325.83,651.87,0,2025-04-05,Midwest,Mobile,37,Consulting,1,38.93
CUST00939,Google Ads,76.26,296.0,770.51,0,2025-02-08,Midwest,Mobile,36,Manufacturing,1,35.65
CUST00940,Referral,14.25,249.17,821.52,0,2025-04-01,South,Mobile,53,Consulting,1,69.02
CUST00941,LinkedIn,80.29,262.09,752.94,0,2024-12-06,Midwest,Mobile,32,Manufacturing,1,75.5
CUST00942,LinkedIn,63.74,194.67,829.75,0,2025-04-24,Northeast,Mobile,56,Construction,1,62.09
CUST00943,LinkedIn,67.43,328.43,837.88,0,2025-01-09,International,Desktop,57,Logistics,1,70.43
CUST00944,Facebook Ads,66.23,208.94,612.72,0,2025-02-26,South,Mobile,37,Construction,0,58.14
CUST00945,Facebook Ads,71.03,322.1,621.9,0,2025-03-18,South,Mobile,60,Logistics,1,47.37
CUST00946,Organic Search,5.0,223.74,814.59,0,2025-03-26,South,Mobile,43,Retail,0,77.15
CUST00947,Google Ads,88.34,329.92,685.07,1,2025-02-25,West,Desktop,54,Consulting,0,25.8
CUST00948,Organic Search,5.99,270.6,735.07,0,2025-03-01,Pacific,Mobile,64,Manufacturing,0,41.33
CUST00949,Google Ads,58.8,353.46,647.44,0,2024-11-15,Midwest,Mobile,26,Logistics,1,65.55
CUST00950,Facebook Ads,48.22,429.97,546.4,0,2025-01-15,Midwest,Mobile,25,Manufacturing,1,56.86
CUST00951,LinkedIn,87.21,292.74,1092.73,0,2025-02-12,International,Desktop,53,Construction,0,45.08
CUST00952,Google Ads,76.12,251.07,611.84,0,2025-03-30,Pacific,Mobile,25,Logistics,1,33.03
CUST00953,Google Ads,73.38,332.3,690.07,0,2024-12-05,Northeast,Mobile,22,Construction,0,51.94
CUST00954,Referral,13.43,245.11,834.65,0,2024-12-11,Midwest,Mobile,25,Healthcare,1,54.2
CUST00955,Google Ads,75.73,322.77,685.18,1,2025-02-03,Northeast,Tablet,52,Logistics,0,37.64
CUST00956,Facebook Ads,43.48,227.64,698.15,1,2024-11-21,Pacific,Mobile,24,Construction,0,34.12
CUST00957,Referral,12.63,238.29,673.39,1,2025-03-27,West,Mobile,35,Construction,1,24.74
CUST00958,Referral,30.7,288.34,933.91,0,2025-02-24,Midwest,Mobile,54,Retail,0,65.11
CUST00959,LinkedIn,55.02,335.65,1009.16,0,2025-04-17,South,Mobile,52,Retail,1,59.47
CUST00960,Google Ads,66.07,310.56,652.82,1,2024-11-14,Pacific,Desktop,26,Retail,1,42.6
CUST00961,Organic Search,14.29,299.8,646.54,0,2024-12-04,South,Mobile,28,Consulting,1,48.42
CUST00962,Referral,21.71,151.56,835.75,0,2025-02-15,Northeast,Mobile,60,Manufacturing,1,70.26
CUST00963,Facebook Ads,66.72,258.33,718.1,0,2024-11-25,West,Mobile,33,Consulting,0,66.05
CUST00964,Facebook Ads,53.32,304.09,690.72,1,2024-11-22,International,Tablet,35,Consulting,1,49.07
CUST00965,Google Ads,60.42,347.34,725.85,0,2024-12-21,West,Desktop,42,Healthcare,1,77.29
CUST00966,Referral,20.01,202.78,949.29,0,2024-12-01,Pacific,Desktop,41,Healthcare,0,72.5
CUST00967,Email Campaign,9.71,242.11,532.53,0,2024-12-17,Pacific,Mobile,62,Healthcare,1,66.73
CUST00968,Facebook Ads,67.03,223.62,625.7,0,2024-12-04,Northeast,Mobile,57,Retail,0,61.76
CUST00969,Google Ads,53.32,310.46,797.53,0,2024-11-03,South,Mobile,47,Manufacturing,0,89.41
CUST00970,Email Campaign,15.79,185.8,367.6,0,2025-02-26,South,Desktop,32,Retail,0,45.59
CUST00971,Facebook Ads,58.91,231.09,483.52,1,2025-02-07,Northeast,Mobile,25,Retail,0,32.1
CUST00972,LinkedIn,84.53,331.66,901.34,0,2025-04-04,Pacific,Desktop,30,Construction,1,78.19
CUST00973,Google Ads,69.01,394.05,618.94,1,2025-03-31,Midwest,Mobile,54,Manufacturing,0,21.72
CUST00974,LinkedIn,84.35,300.3,853.78,0,2025-03-07,Midwest,Mobile,40,Consulting,0,64.6
CUST00975,LinkedIn,66.91,289.38,710.22,0,2024-12-12,International,Desktop,52,Consulting,0,76.18
CUST00976,Google Ads,81.53,239.13,796.8,0,2025-02-01,International,Desktop,28,Consulting,1,42.45
CUST00977,Email Campaign,21.41,183.15,490.2,0,2025-04-30,Midwest,Mobile,50,Retail,1,78.45
CUST00978,Referral,30.99,270.56,782.25,0,2025-04-23,Pacific,Mobile,43,Manufacturing,1,63.39
CUST00979,Google Ads,68.53,348.2,774.95,0,2024-12-18,Northeast,Mobile,38,Consulting,1,65.99
CUST00980,Facebook Ads,69.45,256.84,481.15,1,2024-12-18,Northeast,Mobile,38,Logistics,0,21.04
CUST00981,LinkedIn,73.84,268.81,728.55,0,2025-01-04,Pacific,Mobile,43,Retail,1,62.3
CUST00982,LinkedIn,85.1,345.82,790.48,1,2024-11-11,International,Mobile,62,Healthcare,0,28.86
CUST00983,Google Ads,71.1,279.18,750.2,0,2025-01-19,Northeast,Mobile,46,Construction,1,82.99
CUST00984,Facebook Ads,67.61,275.67,745.87,0,2025-02-25,Northeast,Desktop,29,Healthcare,1,52.99
CUST00985,Google Ads,96.42,329.9,754.93,0,2025-02-26,South,Desktop,61,Construction,0,70.84
CUST00986,Referral,5.0,279.71,940.67,0,2024-12-15,Pacific,Mobile,50,Healthcare,1,43.31
CUST00987,LinkedIn,76.59,346.73,866.26,0,2025-01-08,Midwest,Tablet,47,Construction,0,62.12
CUST00988,Referral,29.04,229.64,1080.89,0,2025-03-09,International,Tablet,40,Construction,1,68.41
CUST00989,LinkedIn,82.25,398.95,670.32,0,2024-12-25,Midwest,Desktop,52,Consulting,0,50.14
CUST00990,Organic Search,12.64,257.98,774.54,0,2025-01-31,Pacific,Desktop,43,Retail,1,61.4
CUST00991,Organic Search,26.86,228.13,837.84,0,2025-01-09,Pacific,Desktop,32,Manufacturing,1,57.48
CUST00992,LinkedIn,87.06,331.4,862.46,0,2024-11-29,International,Desktop,58,Retail,1,43.48
CUST00993,Facebook Ads,50.59,145.52,731.69,1,2025-02-09,International,Mobile,59,Construction,0,26.6
CUST00994,Email Campaign,6.54,244.16,546.23,0,2025-01-31,West,Desktop,64,Consulting,0,41.51
CUST00995,Google Ads,81.72,374.9,668.38,0,2024-12-11,Midwest,Desktop,44,Consulting,1,38.17
CUST00996,Facebook Ads,49.96,291.74,482.85,0,2024-12-01,International,Mobile,40,Manufacturing,1,41.39
CUST00997,Facebook Ads,56.03,329.05,618.51,0,2024-11-29,South,Desktop,61,Retail,1,69.07
CUST00998,LinkedIn,90.72,304.73,1002.76,0,2024-12-01,South,Mobile,54,Logistics,1,60.05
CUST00999,Organic Search,22.91,303.26,651.1,0,2025-01-07,International,Desktop,37,Healthcare,0,50.76
CUST01000,Referral,39.69,253.37,800.01,1,2025-03-08,Northeast,Mobile,49,Retail,1,7.06
CUST01001,Organic Search,8.41,214.1,709.24,0,2025-02-14,Northeast,Mobile,54,Logistics,1,36.53
CUST01002,Organic Search,11.91,228.68,705.53,0,2024-11-12,Northeast,Mobile,56,Manufacturing,0,69.17
CUST01003,Organic Search,8.38,281.92,611.6,0,2025-01-12,West,Tablet,52,Manufacturing,1,61.99
CUST01004,Referral,42.38,233.05,806.91,1,2025-01-03,West,Mobile,56,Manufacturing,0,52.91
CUST01005,Google Ads,69.39,262.56,791.68,1,2025-02-21,West,Desktop,37,Consulting,0,47.51
CUST01006,Organic Search,5.0,297.26,704.59,0,2024-11-04,International,Mobile,63,Manufacturing,1,78.85
CUST01007,Google Ads,64.9,281.14,602.46,1,2025-04-02,Northeast,Mobile,31,Healthcare,0,45.34
CUST01008,LinkedIn,93.71,344.73,719.65,0,2025-04-05,Northeast,Mobile,36,Retail,1,77.54
CUST01009,Referral,8.38,359.11,860.05,0,2025-04-01,Midwest,Desktop,32,Consulting,1,61.94
CUST01010,Google Ads,97.99,327.43,925.23,0,2024-11-05,South,Mobile,39,Consulting,1,59.34
CUST01011,Referral,9.14,264.49,1042.16,0,2025-03-03,International,Mobile,56,Construction,0,60.25
CUST01012,Facebook Ads,59.13,343.99,652.08,0,2025-04-19,Pacific,Desktop,40,Retail,1,55.08
CUST01013,Google Ads,65.44,364.22,854.38,0,2025-03-09,Northeast,Mobile,24,Retail,1,59.68
CUST01014,Referral,29.66,359.59,869.91,0,2025-04-11,International,Mobile,50,Construction,1,82.81
CUST01015,Email Campaign,28.33,246.45,439.51,1,2025-03-06,South,Desktop,26,Healthcare,0,37.47
CUST01016,Facebook Ads,50.17,243.02,795.85,0,2025-05-01,Northeast,Mobile,38,Consulting,1,72.57
CUST01017,Email Campaign,18.44,150.58,526.59,0,2025-03-20,West,Mobile,57,Healthcare,1,62.11
CUST01018,Google Ads,72.3,274.9,807.09,1,2024-12-02,West,Mobile,52,Construction,1,37.47
CUST01019,Organic Search,6.38,297.09,690.8,0,2024-11-15,Pacific,Mobile,26,Logistics,1,43.77
CUST01020,Google Ads,78.89,380.35,729.91,0,2024-11-03,Midwest,Mobile,64,Healthcare,0,54.8
CUST01021,Google Ads,59.36,211.71,796.38,1,2024-12-08,West,Desktop,48,Healthcare,0,48.35
CUST01022,Referral,34.49,264.25,875.86,0,2025-04-11,West,Mobile,50,Construction,1,82.0
CUST01023,LinkedIn,85.69,332.86,914.01,1,2024-11-03,Northeast,Desktop,24,Manufacturing,0,61.02
CUST01024,Facebook Ads,68.81,245.18,630.67,1,2024-12-03,South,Desktop,50,Healthcare,1,21.74
CUST01025,Facebook Ads,57.92,206.49,627.26,0,2025-03-04,West,Mobile,35,Manufacturing,1,50.42
CUST01026,Referral,7.6,310.39,1010.13,0,2024-12-08,South,Mobile,52,Healthcare,1,70.75
CUST01027,Email Campaign,6.21,233.35,421.49,0,2025-01-05,Northeast,Mobile,62,Construction,1,41.99
CUST01028,Organic Search,21.96,242.78,713.88,1,2025-03-04,Northeast,Mobile,39,Healthcare,0,6.79
CUST01029,Email Campaign,18.49,213.7,541.38,0,2025-04-28,West,Tablet,59,Consulting,1,67.86
CUST01030,Facebook Ads,55.68,340.38,629.95,0,2025-05-03,Pacific,Mobile,29,Manufacturing,0,51.36
CUST01031,Email Campaign,5.25,192.33,551.48,0,2025-04-24,West,Tablet,49,Construction,1,63.86
CUST01032,Referral,8.31,243.95,1178.0,0,2025-04-28,Pacific,Desktop,25,Manufacturing,0,44.43
CUST01033,LinkedIn,79.87,302.86,740.03,0,2025-02-23,Northeast,Mobile,55,Construction,1,30.54
